tourist_destination,review_post
Igorot Stone Kingdom,"With its gates opening in June 2021, the Igorot Stone Kingdom is one of the latest attractions in this part of Benguet.It is a man-made theme park that highlights the culture of the indigenous tribes in the Cordillera Region. According to owner Pio Velasco, this 6,000-square meter area is where he exactly saw a white carabao. He used it as an inspiration to build the structure there.The site is easily noticeable from a distance. It looks like a castle ruin from a bird’s eye view. The walls are made with stones interlocked together with cement for additional strength.The fully constructed parts of the attraction include the fertility tower as well as statues of Igorot legends Kabunyan, Gatan, and Bangan. There’s also a section that depicts a gold mine, a steel bridge, and a modern-looking castle. You can have a photo taken with the resident Igorots there.At the top of the castle is a canteen-like store where you can buy food and refreshments. There are also stalls selling goods and pasalubong.As of August 2022, there are still parts under construction, so you could expect more life-sized statues and other features soon. Regardless, tourists still flock to this destination, especially during weekends. It’s best to visit the place on a weekday morning to avoid the rush of visitors.This new bucket list item is located along Longlong Road in Pinsao Proper, roughly five kilometers from the city’s center. It’s also a stone’s throw away from the Tam-awan Village.Aside from taking a private vehicle, you can get here via jeepney by riding the Longlong- or Tam-Awan-bound jeep from Kayang Street. However, taking a taxi, Grab, or InDriver ride is more convenient.Getting back to the city proper is a bit challenging. There’s a queue outside the attraction for passengers needing a taxi ride back.The Igorot Stone Kingdom is open every day, from 6 AM to 6 PM. Here’s the list of entrance fees:Adults (at least 13 years old): P100Children (4-12 years old): P80Kids (3 years old and below): FreeSenior citizens and PWDs get a discount."
Igorot Stone Kingdom,"Entrance fee is costly,   what you see is what you get , in photo and in actual..  No particular superb in this place,  too crowded  because its the new attraction  here in bagiuo..  But again no extravagant  feature,  only they said that the true history  of igorot stone house was vanished  sometime ago.  . And know they just remake it.√® i paid my entrance  fee,  i rated based on my experience. 😊"
Igorot Stone Kingdom,A lot of families visit this place... you can rent  set of native costume and have your pictures taken.Worth the price of entrance (P100/pax).
Igorot Stone Kingdom,"❌ Entrance Fee is quite expensive. P100 per adult!✔️ Igorot Flute Man is really great. Watch him play and spare some tip please!✔️ Mom loved this place. She was amazed so yeah. 😅Note: As of Dec. 26, 2021, some facilities are not yet finished."
Igorot Stone Kingdom,"Good site for pictures, unique place to visit...still under construction...owner of place wanted to show physically what it was like during those days....if completed we will go back and check God willing"
Igorot Stone Kingdom,"They say that there is life in stone. I agree. This huge monument of stones is breathtaking. Although it is new, but the history is old and alive. The architecture is somewhat similar to Indonesia."
Igorot Stone Kingdom,An awesome place to visit with loved ones. I love how peaceful the place is especially in the morning. It made me appreciate more the hard working people of the highland. A must visit place for nature lover 💚🌳  ⛰
Igorot Stone Kingdom,"Igorot Stone Kingdom is one of the newest attraction in Baguio. Very Instagram-worthy and this is the place where your hd widescreen cameras gets handy because of their 360° views are picture perfect.There are also budget-friendly stores around for souvenirs and picture taking ( Php50.00 unli shots)The other stone kingdom where there are restrooms and food stalls are stroller friendly. However, the other stone kindom is steeper and has a lot of stairs and not stroller friendly but the view and lighting is much better.Entrance fee is Php 100.00 for adults, Php 70.00 for studenta (just present a school id).Parking is well provided. Commuting is easier since taxis are always present in the area.Nearby places includes the Tam-Awan Village which is walking distance from this place."
Igorot Stone Kingdom,"Parking is kind of hassle coz you will be called out via mega mic when there's parking issue. And more hassle, if you happened to be at the top.They have 100 pesos entrance fee.The steps are slippery and not recommended for wheelchair."
Igorot Stone Kingdom,"I got amazed with the story telling behind its construction and the vision on how this project  would go about. Stop by and read the signage around, its educating and beautifully worded that easily captures the imagination.Be awed with the  igorot workmanship and creativity at the Igorot Stone Kingdom"
Igorot Stone Kingdom,"It is what it is. This is basically just a roadside attraction.  It looks cool, but there's really no historical significance.  It was constructed because ""On this site on March 1,2020 a white carabao appeared before Pio G. Velasco (Igorot name: Bagowan).""It does have some pretty good street food. Also, as others have mentioned,  parking is a huge challenge."
Igorot Stone Kingdom,"This place is recently built on baguio, i think its 95% done but there is still some construction on going, a good place to visit and you can climb at the very top of the castles I like it in here even if its kinda tiring because of all the climb we need to do, also there is like a caves or places with notes on it about some history or ancient gods of mountain tribes."
Igorot Stone Kingdom,"Nice but it's not finished yet.Also to add, very limited parking space. So you have to resort to nearby private parking spaces that will charge you 100 pesos."
Igorot Stone Kingdom,"The place was really nice. Sobrang daming tao lang that time na pumunta kami. There are still some construction inside and outside the place. The food was kinda expensive for it's size and qty, and sana expand yung place for eating."
Igorot Stone Kingdom,"Stone. Stone. Stone everywhere. Well, it's a Stone kingdom--- it shows the brief culture of the igorots and one thing I love in this place is their pasalubong area(where they aCcepted our gcash payment cause we're out of cash lol) and my friends enjoyed climbing it, they also have a cafe in the new building. You can check it out, it's a breath of fresh air. The entrance fee is 100php."
Igorot Stone Kingdom,Igorot Stone Kingdom. Located in Baguio City.This is a nice place to stop by. You can rent Igorot traditional clothing for only PHP50.Climb into the Top to experience overlooking view. There is also a Cafe and Snack bar on the Top.
Igorot Stone Kingdom,It is still under development but the place is already spectacular. It is the top place I recommend when visiting the highlands of Baguio and Benguet. It is one of the works of my kababayan (kailyan) that I am proud of. It has a taste of the rich culture of us Igorots. Our first visit here was actually raining and it was so thoughtful that they have given us free entrance tickets of which we used during our recent visit of this place. Enjoy barbeque and street foods located at the top most part of this park. Value for the entrance fee (P100php for adult I think) is 5/5. Parking can accommodate many cars. Enjoy your stay and hope you will like it.
Igorot Stone Kingdom,"It is good... But this month June 2022 there are still renovation happening insidw the Stone kingdom. If you want to buy food, there are stores but make sure to prepare enough allowance. The entrance fee costs 100 pesos and the parking lot too."
Igorot Stone Kingdom,"Great workout if you are into climbing stairs while enjoying the view. Entrance fee is affordable and you can buy souvenirs here.We learned so much about the life of the igorot tribe, wish that the local government will continue to support this attraction and develop signages and other amenities."
Igorot Stone Kingdom,Place is still under active development. Smaller in actual vs pictures but is no less than a beaut to visit.Just be wary that you can get exhausted just by climbing up the area. lol.
Igorot Stone Kingdom,Really admired the effort put into constructing this kingdom of stone. They deserve the interest of people visiting Baguio.
Igorot Stone Kingdom,Looking for a new place? Visit ISK. newly made. Place is still under construction but view is nice. Expect more visitors. 100 pesos fee for adults and 80 pesos for kids.
Igorot Stone Kingdom,"New attraction to go. Since it's new, expect a lot of tourists. Good thing there were authorities outside to mitigate the crowd."
Igorot Stone Kingdom,"You'll have to take a lot of staircases so it's better to wear comfy shoes and clothes. It's kinda hard to go here on a rainy day, and it's extra windy, so you better bring a rain coat than an umbrella."
Igorot Stone Kingdom,Just stones and shops. Not much history here. Most are fantasies made real by the owner. It's great exercise though for 100 pesos. Slippery when wet. Limited parking and always packed with people.
Igorot Stone Kingdom,"I don't know if they have the map of the place, on going construction of the site.Railings are too thin, unlike in Mirador. So be careful and do not lean on it."
Igorot Stone Kingdom,"It was good, though construction is being done on both sides but is not affecting the flow of people that much. Great for taking pictures"
Igorot Stone Kingdom,Nice structural designs~ although we didn't see the view bec of the fog. Lots of photo op and also pet-friendly!
Igorot Stone Kingdom,"Very nice place to go, you can see Cultural beliefs and traditional attire that can wear for picture taking. 100.00 entrance fee is worth the experience ☺️"
Igorot Stone Kingdom,Great place. Breathtaking view. Great architecture. Need to work on more and fix the rest rooms. There's only one for the whole place and you get thousands of tourists everyday. Parking is a bit of a challenge and arriving here is a bit of a headache due to the congestion. There's a noticeable lack of public transport in the entirety of Baguio and is mostly populated by taxis.
Igorot Stone Kingdom,"Amazing architecture, two different styles of castle, love the view and weather, ooohh the fog! 100 pesos entrance fee per head, a bit crowded though"
Igorot Stone Kingdom,"A new attraction at Baguio City. A man-made Igorot Stone Kingdom still with a ticket worth of 100 pesos. Despite there being some ongoing construction in the said place, the area is still worth it for your instagram."
Igorot Stone Kingdom,"It’s not recommended for wheelchair/ senior citizen who hardly to walk, since lots of stair to going up.Entry ticket: ₱100 for adult, ₱80 senior, kids below 4 are freeThe place is so crowded and there is picture station who will gave us some props for free (only donation)."
Igorot Stone Kingdom,Great! Some work is being done when we visited. Really impressive as it seems that every rock/stone is custom-shaped by hand.
Igorot Stone Kingdom,Too crowded place but still we enjoyed staying there. I’ve seen like these place before when i was still working in saudi arabia.Nice place’nice people too👌🏼😊
Igorot Stone Kingdom,"100 pesos per head entrance fee. It's a gem in the middle of a residential area. Not recommended for people with weak knees. Ive noticed that there is a ramp for PWDs which is great. Pero available lang sya sa loob and not sa entrance so idk how they are going to get inside. Parking space are limited. There is a small cafe and eatery at the top. Overall, it's very beautiful."
Igorot Stone Kingdom,Awesome man made structure. Beautifully arranged all the things. Little bit describe about igorot people . 100 peso enterace fee per person
Igorot Stone Kingdom,"1) terrible car park attendant, had my 5month old kid and a senior getting off the car , and he just said to hurry it up on a serious tone or put the car on the other side where there is traffic in between, he even was bragging about having a feast fight! tried to report to the admin he just brushed it off....2) P 100 entrance not that cheap so be ready to shell some money3) no parking space , better to go there on a taxi or better yet dont go at all , not a picturesque place.....since this is a private institution customer service should be a premium ...... wont recommend this place at all"
Igorot Stone Kingdom,Not pleasant at all. It's a private spot wherein it was created purely for business. Nothing special except to climb the stairs that lead to the topmost level of these man-made stone terraces. Everything is for a fee. Very small parking and food are expensive.
Igorot Stone Kingdom,The creativity and craftiness of the builders are commendable. Better to visit this place in summer to enjoy the 360 view.
Igorot Stone Kingdom,When in Baguio:Visited the Igorot Stone Kingdom. One of the recently added tourist spots in Baguio. Rich in history. Great for uphill downhill walking but one must have good stamina lol.
Igorot Stone Kingdom,Glad to know this place was built as a safe space for Igorots and to showcase their amazing building prowess. Definitely a must-see attraction in Baguio.
Igorot Stone Kingdom,"Definitely, creative. A bit unsafe due to protruding metals. Construction is ongoing without warning signs. Date of visit May 5, 2022."
Igorot Stone Kingdom,"A new tourist destination that tells about Igorot folklore and showcases the locals' rock-laying skills. The park covering a 6,000-square meter area features the Igorot ingenuity in creating stone walls similar to the rice terraces in Battad, Banaue."
Igorot Stone Kingdom,"The scenery and construction are amazing....bravo to the architects, engineers and all who are part of creating the Igorot Stone Kingdom."
Igorot Stone Kingdom,"Update Sept 22: I stopped by this place today. It still looks much like a construction site from the inside. I am forever baffled how local governments can approve opening attractions that are still construction sites. 1) Railings throughout are a joke, were not even installed or are temporary rebar. There must not be any regulation on what a railing should be in a venue with many fall opportunities, esp for children. 2) this venue does not appear to have ANY connection to Igorot anything accept the owner (Private owner braggs he had a dream he would be rich, so he installed a huge tourist trap, BTW not supporting anything nobel but his pockets) is apparently Igorot. The few already badly faded and worn signs claiming to make connections to Irogot heritage are a side show. 3) This is nothing more then a Disney-fied Instagramable bunch of rocks emulating some kind of European Castle aesthetic.  4) Finally, i would bet they don't report honest revenue to BIR. You don't get a receipt. They issue the whole ticket from a book. There are no ledgers or registers. Tickets are preferated but the gate takes the whole ticket. They go in a big box. Nice to burn, so there is no record of any sales anywhere. Please don't waste your 100 pesos. Have lunch at Farmer's Daughter and move on! See some art at Tamawan. For real don't waste your tme here!"
Igorot Stone Kingdom,"Igorot Stone Kingdom.They have this food court. Unfortunately, they dont serve their local cuisine, which he indicated his favorite bean stew. How i wish they serve this gastronome art in this place.update: i found an eatery where you can find the Pork and bean but without the pork mentioned.As per my palate, the taste is interesting. I havent tsted it before, in my opinion its a must try if you go to Baguio, also this is where the best tasting Adobong Puso ng saging according to my senses.The kitchen can be found just beside the Baguio Townhouse condomiun. ""Mama Dins Bulalohan at kambingan sa kanto"""
Igorot Stone Kingdom,"A nice place but not advisable to elders. Theres a coffee shop on the top that serves merienda, and a small eatery at the entrance."
Igorot Stone Kingdom,"I enjoyed being here and you will pay 100 for entrance fee, less 20 for kids. If you like to experience the stone filing by igorot and Igorot culture and environment. This is a yes-yes suggestion!"
Igorot Stone Kingdom,So many people means it is a famous place since it is also a new attraaction to baguio city. The entrace fee is okay. Even though its still nit finnish but it still looks fabulous and safety to roam around .
Igorot Stone Kingdom,Place is really nice. A bit far lang sya sa baguio proper. I suggest na magdala bg car coz public transport in this area is not that easy. Hehehh. Though there are few taxi's naman. You just need to wait.Di pa tapos yung place when we went there. But youll see already how beautiful the place is.
Igorot Stone Kingdom,New place to visit in Baguio. 15 to 20 mins away from Sm Baguio. Must visit this romantic place.
Igorot Stone Kingdom,Its a very nice place many tourist even it's under construction still you can enjoy the view very accommodating people they have.
Igorot Stone Kingdom,"The php100 is not really worth it because the place is not yet finished. However, the place is nice because it has postings about the history of Igorot’s."
Igorot Stone Kingdom,Awesome stack of rocks with igorot statues.With cafe/canteen on the top and a viewing deck.Crowded when we came here (Saturday Afternoon)We came here with a cab but I noticed that parking area is small.P100 entrance fee for adults.Update: Nov 9 it is closed due to permit and safety issues.
Igorot Stone Kingdom,It is still half done. The right side is still being constructed as of this moment but still worth your time.Just a few reminders:- few minutes away from Session rd/SM but can be longer due to traffic.- Situated beside a four-lane main road and a cause of traffic.- Parking space is very limited.- Jeepneys are available by chance and you need to guard your taxi before somebody else will take it from you.- Entrance fee for adults is ₱100.00.- Be careful of the rocks.
Igorot Stone Kingdom,"So majestic & artistic. What a great idea, how lovely, isn't it? Well anyway, this place is perfect for your Baguio tour because it is near in tam-awan village, just a few walk ayaw.. There they are, my awesome guest all the way from bicol.. #Boy Bagito"
Igorot Stone Kingdom,Beautiful View 🌁Nice weather❄Its like you're in the other country🌏
Igorot Stone Kingdom,"Awesome place. A must not miss to visit place. Although parking is limited, the place is absolutely awesome."
Igorot Stone Kingdom,New place to visit in Baguio. Quite far from the metro and entrance fee is kinda expensive knowing that area could be roam around in less than 30min.
Igorot Stone Kingdom,It's a nice place to visit. Construction and improvements on going at the moment. Nice view. Will go back again. You will be mesmirized and amazed on how they constructed it.
Igorot Stone Kingdom,Incomplete and lots of people visiting daily. Didn’t stay long. Seems covid is too great a threat
Igorot Stone Kingdom,"Super great place nice to see how the Igorot people do the place making more beautiful and more attractive to invite people to visit the place, for me salute to Igorot people"
Igorot Stone Kingdom,"Place is nice but they are not yet done constructing some areas so some areas are not yet photo-friendly 😁.For the future visitors, please be decent and have some respect, DON'T VANDALIZE!!!!When we went there we saw names written somewhere at the castle-like area!Please take only pictures, and leave only footprints! Imagine if every visitor will leave their names on the walls, that will be an eyesore!"
Igorot Stone Kingdom,A supposed-to-be picturesque place that got visually marred by a thick fog throughout our afternoon visit. But it is a good place to visit.
Igorot Stone Kingdom,"One of the new attractions in Baguio. Entrance fee costs 100 per adult and 80 for children. Parking can be a challenge. Parking fees cost P25 for each car. The place has ongoing construction as of July 2021. If you're up for hiking and don't mind some skin-scorching, this place is okay. Otherwise, it is not worth visiting. There are still inaccessible areas due to construction. Food options are overpriced. Structures are all man-made and not historic. Social distancing is not well-enforced. Can get very inconvenient and even dangerous when it's raining."
Igorot Stone Kingdom,Nice place. Not much to do but take pics. So instgrammable.
Igorot Stone Kingdom,"Entrace fee is overpriced. Too much commercial, to less focus on Igorot culture and history. Good for photos."
Igorot Stone Kingdom,"They were charging 100 pesos for regular adults and 80 pesos for seniors. A bit pricier than other Baguio tourist spots. Inside, the stone structure was impressive. I only went to one side, the finished side, of the kingdom. I was not confident in the structural integrity of the other half. It looked unfinished and it was just simple cement. Now it was closed by the city for not having a permit. Hoping they will fix their papers and finish the site. It was great for photos."
Igorot Stone Kingdom,This is a man made park and one of the most tourist attractions in Baguio City. This Igorot Stone Kingdom is a rock laying skills of the Igorots.
Igorot Stone Kingdom,"A park that showcases Igorot culture, practices, and traditions as well as the life of the denizens of the Cordillera region. The owner's concept is an Igorot child's fantasy of castles, his childhood in Mountain Province, the stories about the first Igorot people, man's belief that there is a caring God, and the culture of the family accentuated by the Igorot's skillful hands of stone laying. Among the main attractions at the stone kingdom is a tower that depicts the fantasy story of Gatan and Bangan, an Igorot man and woman who survived the great holocaust, a fertility stone tower, and a Kabunyan (Igorot God) tower. The park is a representation of the new and old Igorot culture and values of the Cordillera people. Then we can see some proud Igorot playing local musical instruments which are so entertaining to see. They showcase their dexterity as artisans and entertainers. The wonderful visitors are having fun at the park. From distance, we can see an underground and a bridge which is a picturesque view. For this reason, we take many pictures and videos at the top. Indeed it is one of the must-visit places in Baguio City."
Igorot Stone Kingdom,The journey to this place is so exciting... You may feel tired but the experience is incredible😊
Igorot Stone Kingdom,It's a unique experience to be here while eating strawberry ice cream in the Baguio cold weather is
Igorot Stone Kingdom,"First timer in Baguio and out of all the place I visited, this is what I like the most. 💓 100 entrance fee Adult, 80 for 4yrs old and up, parking difficult."
Igorot Stone Kingdom,"Its a newest attraction in Baguio City a must to visit, to experience new place, new views."
Igorot Stone Kingdom,Baguio's newesr attraction. Not yet fully finished but you can still enjoy what is there. A beautifully planned igorot architecture. Fine craftmanship from an authentic igorot labor.
Igorot Stone Kingdom,"Nice man made structure, appreciate the rock craftsmanship of strong igorots in forming those magnificent pyramids like structures."
Igorot Stone Kingdom,"New tourist attraction to visit while in baguio, amazing work of craftsmanship but its not yet fully done they are still in the process of doing some part of it"
Igorot Stone Kingdom,"although it ain't complete yet when I visited, it is amazing to look at already. very accessible by commute if you will be coming from baguio town, only 1 jeep away, fare at 15php"
Igorot Stone Kingdom,"Nothing special, maybe it's more beautiful if it has more colors. Entrance fee is 100 and you will have free 1year pass because it's still under construction."
Igorot Stone Kingdom,"The place is clean, though it is under construction during our visit. There's food in the area. Best time to visit in the morning. Entrance fee is kind a expensive though for just a castle and stone."
Igorot Stone Kingdom,"You will enjoy watching the creativity of the mind behind this ongoing construction.My friend and I just enjoyed each moment discovering a new places here in Baguio. Hope you will enjoy too, though its not yet done."
Igorot Stone Kingdom,You see stones that is it. Interesting but not much of feature yet.With 100 pesos entrance fee.
Igorot Stone Kingdom,Go here early they are open at 6 am if you go here between 10 - 1 expect that all pay parking are full expect a long walk so where your comfortable clothes and shoes
Igorot Stone Kingdom,"The concept is new and the place is fascinating. It's just that, it's still under construction. The path is slippery when wet."
Igorot Stone Kingdom,Amazing artworks by the igorots. Hoping for a good and affordable food and coffee if completely done. Nice if they make neat & clean comfort rooms.
Igorot Stone Kingdom,It's very astonishing and attractive place. It will give you a different experience. If you are visiting there then you should have at least 2 hours to enjoy the full place. Some part is still under construction. Entrance fee is 100 peso
Igorot Stone Kingdom,"Nice stepped and elevated place, for selfie and group pictures!"
Igorot Stone Kingdom,"The entrance fee is unreasonable since there is nothing to do inside but take pictures. A minute after the initial shock of what the place looks like, I was over it. I didn't even want to go up the stairs if it wasn't that I have an energetic 8 yr old boy that wants to see every crevice of the place. If you had seen it once, it is not something you would want to view again."
Igorot Stone Kingdom,Nice place to visit. Still have areas under construction but there is enough to take nice pictures as remembrance. They could improve safety especially at heights. Good thing it was not running when I went. Be careful if it rains. Must be super slippery in some areas
Igorot Stone Kingdom,New attraction in Baguio. Dreamy and foggy. Enjoyed taking photos. Great experience!
Igorot Stone Kingdom,"Interesting tourist trap, great photo opportunity, good workout to walk around.A bit crowded, a little bit not child friendly since there's a lot climbing and possible places to easily fall if you don't watch your kid attentively.Very little parking though on-site so be prepared to hunt for a (pricey) parking spot in the nearby areas..."
Igorot Stone Kingdom,"Always crowded but it's fine since there's still places where you can sit down, rest and just enjoy the view.Too expensive for 100pesos and if you think about how many people go to this place maybe they really shouldn't be asking for more money on the used of costume like it should be included with the 100. But I guess people who do rent out the costume and sell stuff inside pays a for their stall or something.Maybe make it more worth your money kind of place."
Igorot Stone Kingdom,Unique view and good for people who love the view of nature because u can see everything when your on the top of the igorot stone
Igorot Stone Kingdom,New attraction in Baguio with 100 pesos each entrance. THEY opens by 6am
Igorot Stone Kingdom,"It was easy to find, the placd looks really cool, they are still developing the place, friendly people, you have to pay for the entrance for 100 pesos. You can also rent the Igorot clothing. Wear your comfortable shoe or walking shoe. It was kinda slippery to the other side."
Igorot Stone Kingdom,"Loved the place, the way the maintained and still taking care of it is good. Definitely worth a visit, rented indigenous clothing to take pictures and returned them back.An entry fees is to be paid per person."
Igorot Stone Kingdom,Awesome place for pictures & stair climbing fitness exersize
Igorot Stone Kingdom,Good place to visit.Parking: look for nearby parking rental.
Igorot Stone Kingdom,Additional features ongoing.. It's worth to visit. Better be prapared with water and lot of energy.
Igorot Stone Kingdom,"Interesting architecture. Just prepare your knees as you will go up. Nice view on top. Also, its better to go early as the parking spot gets easily full and to avoid crowding as well."
Igorot Stone Kingdom,"Amazing handiwork of the people of the cordillera. Great architecture, it may not be completed yet but you can  enjoy and appreciate how amazing it woould be when the works are completed.Better to come early  as early as 6am to avoid the influx of visitors/ tourists, limited parking space and if you arrive at the middle of the day it would be congested with people."
Igorot Stone Kingdom,The kingdom is expanding adding more stones on the right side.. better visit this place around 3PM onwards to avoid crowds and appreciate the view of course.
Igorot Stone Kingdom,Some of the areas are still under renovation on our visit but overall the place is a good tourist attraction
Igorot Stone Kingdom,Nice view and infrastructure. It's just crowded when we go there. Maybe because of the holiday.
Igorot Stone Kingdom,I love this place so much..sulit ang 100 pesos entrance fee for adult and 80 pesos for children 4 years old to 12 years old..
Igorot Stone Kingdom,The new tourist spot in baguio..its so amazing..luv it!
Igorot Stone Kingdom,A good place for pictures. You can also rent igorot costumes.
Igorot Stone Kingdom,"There is an indigenous creativity here. This place was probably borne out of the more than a year of lockdown by its maker. It is indeed amazing to see adjoining mountain slopes practically layered with stone walls on one side and concrete slabbed walkway that leads to a viewdeck on one side. In summation, this place is absolutely a must see when you happen to travel to this part of the country."
Igorot Stone Kingdom,"Igorot Stone Kingdom is one of the unique place we have ever been here in Philippines. I may say that we can be proud of our culture and natural resources. Travel now and visit this place not just because of the beautiful scenery but also the people are so loving, friendly and accommodating.Although it is still undergoing some improvements but still the place is amazing. This is a must visit if you will be going to Baguio City , Philippines."
Igorot Stone Kingdom,"Tiring but worth it because of the stones, hand rails can be improved to a much tougher one."
Igorot Stone Kingdom,What a historic man made structure. This is one  enermous beauty of man's  craftsmanship!. It exibits the igorots tenacity and pure craftsmanship. 5 stars!
Igorot Stone Kingdom,The place is great. But there is no good resting area or shed especially when there is rain.
Igorot Stone Kingdom,Might not have been a realistic stone kingdom but still facinated at how they come up with the idea and a touch of modern kingdom look.
Igorot Stone Kingdom,"There were many people, and most of them were rowdy, undisciplined, not socially distancing, and not wearing masks like there was no covid or like the government wasn't mandating it when we were there last April 2022. Too bad because the place itself was interesting. The fog and views from the top were worth the climb. Limited parking."
Igorot Stone Kingdom,"It’s a great tourist destination in Baguio but the line of cars, vans and taxis going to that place is not worth the hassle.We’re lucky we got the chance to get there as early as 8:00 in the morning.Pro tip: When going to different attractions in Baguio, and you have the time from 7:00 - 9:00 am in your Itinerary, place the busiest places in that time frame. That could be Igorot Stone Kingdom, Strawberry Farm and Mines View."
Igorot Stone Kingdom,"Amazing place to enjoy relax have fun and hiking from bottom to top. And see the beautiful views around. Architectural designs are unique,stones they use."
Igorot Stone Kingdom,"It always looks good on pictures and hearsays but up front in personal it's a little underwhelming, the amount of people here and line queue for picture is a little unbearable"
Igorot Stone Kingdom,Php 100 Entrance Fee (Sept 2022). Nice place to take pictures.
Igorot Stone Kingdom,Beautiful tourist spot in Baguio I love it   
Igorot Stone Kingdom,Amazing construction of stone. Much more than ever expected this place is very big with two sides one all stones and one more of a cement construction.  We enjoyed very much. Recommend you go there and be prepared to walk a lot.
Igorot Stone Kingdom,An Igorot stone kingdom was A man made tourist attraction
Igorot Stone Kingdom,"EDIT: It’s CLOSED due to “permit and safety issues” until further notice. You may search it on Google.The place is good for picture-taking but we will not come back. There’s nothing special about it, in our opinion."
Igorot Stone Kingdom,Very cool place. Love it
Igorot Stone Kingdom,Good experience and beautiful views.
Igorot Stone Kingdom,I.had fun w/ nieces..un pla ang igorot stone kingdom😍..
Igorot Stone Kingdom,Entrance fee of 100php is a bit high for the place
Igorot Stone Kingdom,"Place is very nice.But the entrance fee is too much (Php 100)Unfortunately, when we go there the fog is too thick and we cannot see that much.There is also limited parking space in the area (motorcycle parking is Php20)There is also food stalls outside and a cafe in the inside (on top of the building)"
Igorot Stone Kingdom,"One of its kind. Make sure to go early for parking, because if it’s full, the properties beside it offer parking but they charge 100. Not wheelchair or stroller friendly though."
Igorot Stone Kingdom,How amazing is this kingdom built by Igorot from matching stones with little use of cement
Igorot Stone Kingdom,made only for tourists and money.  a lot of tourists.  I don't like these places
Igorot Stone Kingdom,"It's a good place though not much to see. Just stones and a lot of slope climbing. The place is still not finished when I got there, there were a few construction happening around."
Igorot Stone Kingdom,Expectations versus reality. The place was teeming with people when we went there. It is hard to take a good photo of the STONE kingdom. May have some safety issues as there were scaffoldings in one area. Young children should not be left unsupervised.
Igorot Stone Kingdom,Its a nice place for picture taking. Though its not advisable for old persons like our lolo s and lolas since there are a lot of walking and going up upstairs. There are food stalls before the entrance as well as food stalls at the upper part of the place. Entrance fee is 100 pesos for adults and 80 pesos for children. Though its hard to look for parking spaces and the parking fee is 100 pesos which is a little bit expensive considering that its open parking and has no roof. WARNING! YOU REALLY NEED TO PARK IN DESIGNATED PAY PARKING AREA SINCE WHEN WE WENT THERE LAST NOV. 1 I HAVE SEEN LOTS OF TRAFFIC ENFORCERS ISSUING TICKETS OR REMOVING PLATE NUMBERS FOR THOSE WHO DONT WANT TO PAY THE 100 PESOS PARKING FEE AND HAVE PARKED ILLEGALLY AT THE SIDE OF THE ROAD..
Igorot Stone Kingdom,"It wasca nice experience seeing those stones turned into something beautiful. However, since they are charging an entrance fee of Php100 (hope for a more reasonable price) they should improve the restrooms/ comfort rooms."
Igorot Stone Kingdom,Still under progress... yet very promising tourist destination.
Igorot Stone Kingdom,"New attraction for tourists, construction still in progress."
Igorot Stone Kingdom,"Lots of art and craft, so beautiful"
Igorot Stone Kingdom,Nice new place and attraction in Baguio with 100 pesos entrance fee. There are paid parking spaces near the site but the one we got costed us 100pesos per vehicle. This is also close to the Tam Awan Village.
Igorot Stone Kingdom,On going construction/renovation of the beautiful place. Added attraction are the Igorots and St. Bernard dog. Be ready with your entrance fee.
Igorot Stone Kingdom,Unique setting and good story behind the structure
Igorot Stone Kingdom,If you want to relax just visit igorot stone kingdom located at baguio city
Igorot Stone Kingdom,"This park also represents the creativity and rich heritage of the Igorots. It is said that the Igorots are skillful in balancing stones and creating sturdy structures. Aside from these representations, the Igorot Stone Kingdom shares valuable histories and backgrounds about their colorful culture. The Igorot Stone Kingdom is one of the newest man-made attractions in Baguio.Entrance Fee:Adult: P100Kids/Senior: P80"
Igorot Stone Kingdom,Some part of the place was still under construction.  Enjoyed taking a photos at the main entrance but thats it. If you do not like climbing and walking a lot then this is not the place for you.
Igorot Stone Kingdom,Beautiful but too crowded.not good for seniors
Igorot Stone Kingdom,"Igorot stone kingdom is so beautiful to see,, it's amazing,.."
Igorot Stone Kingdom,One of the best new places to go in Baguio!
Igorot Stone Kingdom,The best you can go and take pictures
Igorot Stone Kingdom,I rate only 1 star because I never been there inside. Temporarily closed at this time. The jeepney drivers told me it was closed since November 2022. For those who wanted to visit there please check first if the place is open.
Igorot Stone Kingdom,"Unique, not congested, you can take all pictures that you can as long as you have a big, memory on your phone and DLSR, showcasing the rich culture, very accessible either taking a PUV, Taxi's, our your own private car, you can buy snacks, drinks and souvenirs."
Igorot Stone Kingdom,"This place is really something. The Stone Kingdom, with an area of 6,000 square meters surrounded by tall trees and created resembling rice terraces, was built by Pio Velasco. This opened June of last year 2021 and immediately became a huge hit."
Igorot Stone Kingdom,"Enjoyed much. Proud Igorota.Igorot Stone Kingdom is a representation of how our ancestors had protected the nature, how they work hard and as a team build"
Igorot Stone Kingdom,It has no cultural significance to Baguio. It's a mere  stone age rock theme park. Don't waste your time. Go to the nearby Tam- awan Village.
Igorot Stone Kingdom,"It's fun actually, maybe that place keeps you a memories with your families, friends,  someone and etc. Although it's not finish yet but yeah it's fun. Me as half igorot I introduce to you to visit are Igorot Stone Kingdom."
Igorot Stone Kingdom,"It's looks fabulous the original stone carving is so beautiful, but now there were making concrete building on side which looks so dual and ruining the beauty of original one, as still work was going on may be after finishing the work it's will look nice"
