tourist_destination,review_post
Burnham Park,The weather is very very fine 😍
Burnham Park,"What I like Burnham is the many activities that you can do... Boat-ride, jog, bike ride, have picnic, photo taken wearing traditional clothing and or just plain chill at one of the benches. Baguio is known for its cool weather where you can bask safely under the sun and the park is just perfect! Looking forward to be back!"
Burnham Park,"The park would be amazing if the man-made lake would be frozen and made into an ice skating rink. At most, this is the coldest that it can get during the coldest season. Also, this can only be seen during dawn or daybreak."
Burnham Park,"A nice place,  good for hiking and biking riding here in Burnham Park Baguio City Philippines"
Burnham Park,"It was great for as a first timer , quite hustle because of traffic buts thats okIll be back soon"
Burnham Park,Clean  and have a lot of fun good also for family walk
Burnham Park,You get to see strangers and talk with them while you wait watch your neice and nephews play. And also the biking area was a bit crowded so we just went to the skating rink where there is less people because the rides there are a little bit expensive. Atleast they enjoyed the bump car and the trampoline
Burnham Park,Great place for an evening out with friends. It's so clean and tidy. Lots to do there. The pedal go-carts are fun. Does get busy at night!
Burnham Park,Nice place.   Nice lake with small boats u can hire.   Don't expect too much here.  it is a bit overrated.   Try not to go during peak season.   So over crowed and traffic is worse than Manila. Don't expect to park within a a mile.  hehe.During peak season this city and attractions are completely over whelmed with super traffic.  It becomes a grid lock. To enjoy this city avoid peak times especially around xmas and new year.
Burnham Park,You can see that this is the most popular area in Baguio since it's always jam packed nowadays. I hope people can try visiting other places in Baguio as well.
Burnham Park,"You can stay here in Burnham park your whole afternoon, You can do Biking, Boating you can do Picnic and a lot more."
Burnham Park,Promising like New York's mini Central Park if they just maintain the greenery in the park. Melvin Jones is where they setup the fireworks for Panagbenga festival. Too dusty though in this area and not much grass. Really needs serious maintenance.
Burnham Park,"Good place to walk, with rentable bicycles, too bad you cant ride with them inside the park."
Burnham Park,relaxing place.family can do different activities.hopefully can be maintained by LGU.best place to buy ube or strawberry taho
Burnham Park,love this place. my kids also enjoyed our short vacation here. we'll definitely go back here again.
Burnham Park,"Quiet a while since ive been there, the looks and people are quite the same just like i was a child when ive been ther 4 my first time"
Burnham Park,You can visit this place for free and until whatever time you want. Little bit coldy cause the weather by this month to Feb make you freeze 😇
Burnham Park,"Burnham has improved a lot over the years. The city seems to manage littering garbage disposal in the area better unlike before where you see litter everywhere and garbage bins are overflowing. Also, at least when we were there lady week, the pee smell is now confined to the Melvin Jones area. Please Baguio, more efforts into eliminating the pee smell.There’s many things to do while at Burnham park a rent a boat, rent bikes for kids, stroll around the lake, there is also a children’s park nearby or sit on benches to enjoy the scenery."
Burnham Park,The place is a happy place.. Its free to roam around. The view is great... A lot of fun activities to do..
Burnham Park,Great for walks and late night talks
Burnham Park,"Can get really crowded especially during weekends and peak season. There are a lot of things to do in this park from boating, cycling and food tripping."
Burnham Park,"the lake water is not clear. a crowded place, good for outdoor activity."
Burnham Park,"I love the place, my goal is to bring my Family and will let them enjoy the park."
Burnham Park,A nice place to enjoy the view of pine trees with your family in the middle of the busy city with a refreshing breeze.
Burnham Park,"There was a cold place, the road crazy driving with zigzag images, big rocks,high mountains...."
Burnham Park,Small park for quick picnics. Not really for a long time stay. Bikes are available for rental at Php50 per hour. There is a small lake that you can rent a boat for Php 100-150 per hour.
Burnham Park,"A place where you can jog, nap, unwind, go boating, walk your dog, meditate and ride bicycles as well as skate."
Burnham Park,"The place is super nice and clean, it was well-maintained. There are also signs that remind the people to wear mask and observe social distancing. It is tourist friendly and has a lot of instagrammable scenery"
Burnham Park,"It's my 2nd visit in Burnham. And as usual, I love it here! Many activities to do such as boating & biking. Perfect for group of friends & family."
Burnham Park,"Good site for family bonding. You can choose which boat to rent. There are boats for 2-3 people when you want to pedal on your own. there are boats for 4,  and 6pax. you can paddle on your own or have someone paddle for you.We took more than thirty minutes but you can go for 1 hour and i think as much as you like.place is well maintained, clean and a go to place when you are in Baguio."
Burnham Park,Burnham park is still a nice tourist spot and for relaxing.
Burnham Park,Great place to bring the kids for some active time. Hope they keep it spacious as it is. Maybe for improvent  add more lights.
Burnham Park,"This place is such interesting when you go in Burnham Park in Baguio, you can choose any as you want to rides, massage in the place, bicycles etc. There's also an old man dancing there, so funny, children are accessible to have there easy they will love and enjoy it 😊😊"
Burnham Park,"The place looks like a haven at the moment.. peaceful, clean and refreshing in the middle of the city."
Burnham Park,Nice place and lots of things to enjoy here.
Burnham Park,I love it good for children to play
Burnham Park,"The Park is great, jus I wish would be pet-friendly"
Burnham Park,"amazing,   ❤️ it is good for those who are searching their soul,😅 you must really visit the Burnham Park"
Burnham Park,"Perfect place for kids - well maintained grounds for picnic, children's park with a lot of slides, swings, etc. There is a biking area, go cart, skating ring, and a clean path to go for a walk. There are beautiful flowers everywhere too. Just behind it is the baguio city orchidarium."
Burnham Park,Nothing have changed for the past years..they have maintained a very comfortable nature friendly park
Burnham Park,"Burnham park is nice and refreshing, good air and perfect weather wich suprised me"
Burnham Park,We enjoyed walking around the park. A clean place.
Burnham Park,It was fun even though its a cold place to hangout with friends and family😊😊😊
Burnham Park,Burnham Park has so far improved from then. Such a beautiful place for you and for your family. It offers lots of activities and fun too. Visit now!
Burnham Park,Mine's View Park is a hotbed for anyone looking for new restaurants to visit in Baguio City.
Burnham Park,Nice for kids to ride bikes or go on the lake in different multi themed paddle boats
Burnham Park,We had so much fun biking at night ... feeling the cool breeze on your face :) as well as the local street in the tiangge like milky binatog and korean street foods
Burnham Park,Good place to unwind. There are lots of leisure here for families and friends.
Burnham Park,In just a minute they already set this up all. It's more fun in baguio!
Burnham Park,"Very nice place, I give 4 stars only because there's always a room for improvement."
Burnham Park,It's so nice and very fresh place
Mines View Observation Deck,"I went on a weekend and it was overcrowded!!! Barely any space to move! Overcrowded just to see the views. You can buy souvenirs and food there. I got the 🌽 and it was yummy. The bathroom was clean though when I went. The ticket fee isn't pricey at all, but no parking unless you go early."
Mines View Observation Deck,"Great place to visit. Don't forget it to your itinerary. However, sometimes it's too crowded that it's hard to get decent photos of yours because there are a lot of people especially during weekends. Luckily I was able to get these photos. Love the scenery."
Mines View Observation Deck,"Come to Mines View Observation Deck to breathe and relax away from work!My friends and I went here very early to watch the sunrise. I managed to get few snaps of the place as it was jam packed with tourists from other parts of the Philippines. On a hindsight, it is always like this whenever I come to Baguio. This place never run out of tourists. And one do understand why... Had I happen to live near here, I'd also frequent this site.We no longer took pictures with the horses nor with igorot costumes on and whatever there are. We just wandered the Mines View Park to appreciate what's in there and buy food and clothing to bring home as souvenir to our love ones.We had our breakfast just outside the Park where a canteen offers inexpensive but satisfying food nonetheless while waiting for the Good Shepherd Convent to open because we'd buy their products like the famous ube jam.In the years to come and given the chance to come again to Baguio, I would still come to Mines View Park and do what I did.Visit the Park if you can! It's worth your time and energy."
Mines View Observation Deck,As usual. You’ve got a nice view here if the weather permits you because sometimes the fog eats the view. Never the less it’s so relaxing and there are stalls where you can buy your pasalubongs as well. You just have to pay a small amount for you to enter the place but it’s worth it.
Mines View Observation Deck,"Gives a nice view of the mountains. Can get too crowded though, since tourists are not limited even in this time of the pandemic. Nice place to buy plants or get a quick bite too."
Mines View Observation Deck,"Mines View Observation Deck is indeed a breathtaking view. Despite the sun shining bright, it was only warm and not very hot.☺️☺️👏The parking area here is limited but the locals guide you to places where one can park. We parked right infront of a gated place to which they reassured us that it will be fine. It was not a paid parking but we provided tip.😊There are also a lot of places to buy pasalubong around here. You may check out as you walk to outside.👏👏............."
Mines View Observation Deck,There are many other good places you can visit on the ways most stunning views will see on road side if you are going by your own vehicle. This just a small place where from you can see one mountain that's all I didn't find anything interesting there. If you are going to botenical garden then Mines View is 3km from there
Mines View Observation Deck,"Great view of the mountain range. Unfortunately some are covered by houses, unlike before when Baguio was not that crowded. Lots of souvenirs to buy. They even sell a variety of plants in the area."
Mines View Observation Deck,Who would want to miss the Mines View Deck in Baguio City? I think most tourists visiting Baguio would not miss out this spot on their itinerary. You also get to taste the local delicacies & Filipino street foods here.
Mines View Observation Deck,The view was stunning. People liked lining up for picture taking dressed like the one on my image and they are enjoying how beautiful the nature is. The warm sun didn’t bother us because we feel the warmth as a relief from the city life we had.Baguio has a place in our heart and we will be back again.
Baguio City Market,Philippine bazaar market at its best. I mean when you want a merchandise you have 50 little merchants who want your business. This place is old but its character is pleasing. Every ones very nice. Haggling is encouraged.
Baguio City Market,"Place is clean and well-maintained.With good police visibility, which was good as you feel secured. Vendors are organized and helpful.This is place is nostalgic, nothing much had changed since I last went here years ago."
Baguio City Market,"Always visit the market for vegetables and pasalubong shopping. Bring your own tote bag. Ask around for the best price, you will always find the lowest price towards the middle of the market."
Baguio City Market,"Clean as ever... But you have to be wiser when buying... You have to canvas, haggle price and still check whatever you bought if it's complete, just that you don't have to go back there to pick up what's missing. 😁😀"
Baguio City Market,Mahal na  ang presyo.  Look  at  different  sellers  because  the  difference  in price   go  up  to as much as 100 pesos.  Fruits and veggies  fairly priced. The   sweets and  pasalubongs really differ per stall.Best  buy  are the  yarns! Comes in all colors  and variants  
Baguio City Market,"I visited Baguio Market on weekdays so I am not really sure if its crowded every weekend. Their pasalubongs are all cheap in price. Sweets, walis tambo, tshirts, seafoods and etc. You may choose this place for pasabulongs and souvenir if you dont want to visit the good shepherd since its a bit pricey."
Baguio City Market,"if you are to buy pasalubong, here is the place to be, the area is complete of all sorts of pasalubong, from baguio's famous walis, strawberry jam, ube jam, peanut brittle etc"
Baguio City Market,"Nice market, very organize and clean esp. on the fruit seller area."
Baguio City Market,"You should never miss the market when visiting Baguio City. Love the coffee, took me almost 1hr! Its clean. Follow the traffic signs, Loading/Unloading road side."
Baguio City Market,Lots of options to see and choose from. Great value for money. This is my favorite market in the country because it's so clean and orderly.
Baguio City Market,"Go to Stall #13 for your walis tambo needs, and Stall #149 for your pasalubong needs. They can give you discounts!As for your Vigan longganisa fix, you can buy it from.manong who sells it at nearby stalls that sell handwoven pasalubongs and flowers.Great place to buy your pasalubongs: Vigan logganisa from Manong. His stall is beside a small flower shop in an alley near the stalls that sell handicrafts and blankets. Get your walis tambo that lasts for years at Stall #13, and your coffee beans from Garcia's."
Baguio City Market,A good place to purchase pasalubong or just simply buying food for your daily needs when staying in Baguio City. The price is very affordable specially the vegetables.
Baguio City Market,"They say that public markets reflects the soul of every town or city and I seem to agree with it. Since my early childhood, I have been going around this place whether to buy fish and meat at the wet market and hire Marvel and DC comics at the souvenir section.The Baguio City market is not exactly the best place that one can go to buy things for the family. Its wet market section is really wet and never dry. Its vegetable section is no longer for veggies only. There is also a missing center park at the market where I used to shine shoes as a child but it is now occupied by stalls where mixed goods are sold. My government job at the Department of Trade and Industry requires me and my colleagues to check on their food items in conjunction with other agencies like the Department of Health and we do on-the-spot inspection.I rate this place 1 star only as it really needs sprucing up. Since the early 80s, the place was gutted with fire and I'm sharing my images here. I'm looking forward to the modernization of this public market."
Baguio City Market,A place to go if you intend to stay in Baguio for a week and save money on food and items.You will find most of what you expect on a Wet & Dry Marketplace. If you are not in the hurry best to check different stalls first for the best price on the same item. Be kind to the vendor it will make the price negotiation a lot smoother.If you are a tourist or foreigner best to hit this  place with a local friend to avoid being overpriced.Overall the Local Gov has done great in monitoring vendors who overprice and handle it. A must check place for souvenirs and treats.
Baguio City Market,"Clean, accessible and cheap prices for veggies, fruits and pasalubong"
Baguio City Market,"Feel neutral about this place. The people are nice and friendly. There may be some chances though that they will add more price to what the product should cost. So I would recommend you to buy from stalls that have their price tags displayed. If you're one of those who are great at bargaining, do it but keep in mind that they are all working hard to make ends meet. 👌"
Baguio City Market,"As a home cook who pretends to chef, a fresh meats, fish and veg market spanning between three and four city blocks is a good way to lose an entire afternoon. As usual with a large open market, the best deals take time and searching."
Baguio City Market,Great to do the shopping..love the place
Baguio City Market,"You'll buy a variety of needs and wants here from veggies to fruits to household items and even preloved clothes and many more! It's a bit cheaper compared to those being sold inside malls.However, don't expect this public market to have tiles and other luxury architecture as it is old and sometimes, when its rainy, you'll meet huge, furry rodents!"
Baguio City Market,Here in Baguio Public Market you can buy product using gcash.
Baguio Night Market,"Baguio Night Market is one of the best and unforgettable experiences. You have to be earlier before 9pm, that's the exciting part! cause you will see how they organize the apparel and a lot more.   You can buy a lot of branded jackets, sweatshirts and more at a cheaper price plus discounts if you know how to ask. After shopping there is a wide selection of food and drinks just a few steps beside the market. Never missed this experience if you visit Baguio City 😊"
Baguio Night Market,"They have a lot of stuff they are selling from thrift clothes down to phone cases and a lot more. As for the food, a lot to choice from like corn, barbecue,takoyaki and many more. There were a lot of people when i went there too. But it is fun to look around, buy some stuff and eat."
Baguio Night Market,"We had to wait until 9pm before the sale started proper. So amazing how all the sellers were so prepared 30 minutes to the start of the market time. The long line of people patiently waiting for both time and their turn. The security guards at the exit gate were so friendly even to remind us that we can't eat outside the market, offered us seat and entertained my friends and I with a lot of international topics. It was really great and fun being there again."
Baguio Night Market,"They started at exactly 9pm and was able to set up quickly. Although it was raining, the store continued. They put covers showing they were prepared. The local police were present but of course, you still have to take care of your belongings.PS. Photos taken using film cam"
Baguio Night Market,Baguio trip is not complete if you have not experienced the food trip and a little shopping at Baguio Night Market. Family and friends will surely enjoy the cold air outside while eating lots of food variety. Most of the ukay items here are cheaper and are good finds ❤️
Baguio Night Market,"Clean and orderly with health protocol reminders in place. Nice place to stroll around to see local market finds but it's disappointing how common souvenir goods' prices are seemingly overpriced (Good Shepherd ube jam was 20 pesos or more cheaper at Mines View Park than here). Convenient to buy though with its central location, but just be aware of potential tourist traps."
Baguio Night Market,"The market gets really crowded in the early hours of its opening but gets less people as it approaches 12 MN. Suggest you come late if you really intend to buy things, but the things sold in the night market can be bought naman outside of it during the day just explore other the shops at Baguio's public market. Only thing I enjoyed is the food bazaar."
Baguio Night Market,prices of commodities are almost the same as of those in thrift shops in provinces. the place is very crowded at night and since it is near the burnham park you could see lots of people strolling at night. tourists need to be careful of their personal belongings
Baguio Night Market,"This is an interesting sales venue/event. We got there at about 8:45. The sidewalks were packed and the vendors were ready with their goods on the side of the street. At 8:55, they all extended the poles on their portable shelters. At 9pm sharp, game on. Vendors rushed to erect their shelters and set up their wares with impressive efficiency. Within just a few minutes,  the shopping looked like a feeding frenzy on Shark Week. It is crazy how this can go from a busy street with heavy traffic to a busy shopping area with people elbow to elbow, all in just about 5 minutes."
Baguio Night Market,"Lots of choices to buy from clothes, jackets, souvenir items, shoes and more. Enforcement of one-way policy can be improved as well as police visibility so as to avoid snatchers."
Wright Park,"₱250/30minutes to ride a horse with a guide is not bad at all. The kids loved it. The guide was courteous, Kuya Rolly. The stroll around The Mansion and the mirror pool was my fave. The area had bike lanes and the paid restroom area had a landscaped zen like garden and was so clean. The whole area was clean and the lark was well kept. The pool had fishes on it. A few meters walk down towards botanical was a steak place you can wind down on, they have . Pine Country Steaks and Waffles! Highly recommended!"
Wright Park,Never fails to be mesmerizing. It's my 5th time to be here and I still enjoy going here. Nice to help local tourist spot and help boost their economy. Specially the ones that are striving to for it. If you love nature come here. But make sure it's the weekdays because weekends produce the most populous days to travel.
Wright Park,Part of Wright Park is under renovation. Love the view of many horses big and small. Also appreciate the efforts and presence of vendors around the park for more convenient tour. A thirty minute horseback riding is worth P300.
Wright Park,"When I was 8 yrs old we went to Baguio for a trip with my family. I wanted my child to have the same experiences and memories. Wright Park had more flowers more than 20 yrs ago. It was more beautiful. Now, even the trees are sparse and the water looks like its extremely murky. Nonetheless, I hope my boy holds these memories as precious as I hold my memories of Baguio when I was young."
Wright Park,"It is less crowded during the pandemic so we get to enjoy the park more.Great place to pass time, unwind and just to enjoy the beautiful scenery."
Wright Park,"This is where people visit for a horseback riding. As expected, there are many horses available but most of them seem unwell so we didn't tried to ride one. We just let the kid to experience it. They offer photo op with the horse and you just have to pay 50 pesos. The smell is quite not nice but understandable."
Wright Park,Nostalgic. Wright park is divided into 2. Upper and lower. The lower part is the horse backriding. The ride is 250/ 30minutes. I recommend camp john Hay if you want to horse backride because the space is limitedThe upper part is great. It is just across the Mansion. Make sure to take a photo at the long pond/reflection
Wright Park,"Ig worthy place. The fishes are cute, they all stop moving for a while. It's nice to take pictures here and also just a very refreshing place to explore. Bring a thicker mask or handkerchief because it stinks in the horse-riding area."
Wright Park,Kids enjoyed riding a horse around the city. P500/ head. Plus tip to your kuya tour guide. 😉
Wright Park,My kids enjoyed their time on top of their horses. We were the only one's in the park and we loves it.
Baguio Botanical Garden,"One of the best gardens I visited. This place  is Eden-like cozy version. If you are dreaming of going to Denmark or Amsterdam or any European countries but on a very tight budget, this is a good alternative.The place is clean, the flowers are beautiful. The ambiance of the place is relaxing. There are food stalls too where you can just sit, eat, relax, stroll and repeat.This is also a good place to propose!"
Baguio Botanical Garden,"Marvel at the best landscape architectural project I have ever seen. Don't be fooled by it's name this isn't your typical plant based attraction.This place will be very hard to explain in words so it is best if you see it in personal. It has different cultural gardens. It has a great play with elevation. It has tunnels it has great paid comfort room that brings you deep inside the rain forest. But most importantly, it has a coffee shop situated perfectly to feast your eyes with a view."
Baguio Botanical Garden,"For entrance fee of just 10 pesos, you can spend time with your friends and family in this beautiful and newly renovated garden. Go on a weekday if you can to avoid the crowd. There is a milk tea stall in the middle of the park if you want refreshments, and a cafe near the entrance. Take time to see the cacti collection. Restrooms are clean. Highly recommended to both locals and tourists."
Baguio Botanical Garden,"This is a beautiful place to visit if your staying a few days in Baguio. I saw so many different varieties of flowers and plants, that I hadn’t ever seen before. There were a lot of people here so be patient you will get your turn to view. Also there is a very low admission fee. Your camera’s are going to enjoy this location."
Baguio Botanical Garden,"Newly improved botanical garden. With improved ambiance. When you want to shoot or pictorial you need a permit @ the entrance. Don not worry for your safety there are guards roaming around. Also restrooms are within the vicinity, you need to pay for maintenance aside from the entrance fee. Enjoy the view!"
Baguio Botanical Garden,"I visited Baguio Botanical Garden twice already. My first time was in June 24, 2022, then second time was on my birthday August 4, 2022. They have an entrance fee of 10.00 pesos only. It's worth it, beyond worth it. I enjoy visiting this place. It's like everytime you visit, you still discover something new in the place. You got to experience different ambiance as they have Japanese Garden, Korean Garden and lot more. You can see lots of plants, flowers and succulents which I love. You can discover new species of plants that you do not usually or rarely see in your own place. If you go to Baguio, I recommend this place for you to visit. If I go to Baguio for the third time, I will definitely visit the Baguio Botanical Garden again."
Baguio Botanical Garden,"It's good to be back here after a decade and I liked that they have developed this place. You only need to pay P10 entrance fee which is very cheap. The rest room is very clean and spacious. There are lots of beautiful spots for picture taking but expect to share the place with lots of tourists. All in all, it's a very relaxing place worth visiting when you're in Baguio."
Baguio Botanical Garden,great place with a beautiful scenery!! if you like to walk and just admire the surroudings then this is for you! The best thing would be that the entrance fee is only 10 pesos yer you get to see a great view! Tables are also available around so I guess you can bring food for snacks there but there is also a cart inside that sells coffee.
Baguio Botanical Garden,One of the newest open attraction in Baguio after two years of closed because of pandemic.They made a lot of changes in their landscaping. It looks more beautiful now than before.Just visit and see the new scenery.
Baguio Botanical Garden,There was a 10 pesos entrance fee per person. Super nice place to walk around specially if you are into plants. The park has different sections that have their own themes. Be prepared to walk and climb stairs though
Our Lady of the Atonement Cathedral (Baguio Cathedral) - Archdiocese of Nueva Segovia,"The Baguio Cathedral is in the center of the city, just along session road. You have to climb up the famous stiff stairs but you have an option to go the other way. The Cathedral itself is huge and it's amazing as it's well maintained church though there's a lot of people going to mass. There's a Chapel that you can go to if you want a more secluded area and more peace."
Our Lady of the Atonement Cathedral (Baguio Cathedral) - Archdiocese of Nueva Segovia,"The Baguio Cathedral is right at the center of the city. You can reach it via taxi, Grab or just follow google while driving.Parking spaces are available but you will be charged per hour. There is a ticket upon entering and they’ll charge you at the exit.There is also a food court but it was closed during our visit. Restrooms have minimal charge but are clean.When we got there, we were lucky to have heard mass and see and touch the Black Nazarene visiting Baguio."
Our Lady of the Atonement Cathedral (Baguio Cathedral) - Archdiocese of Nueva Segovia,Well maintained church. You have to climb up the famous steep stairs or you have an option to take the other way which is easier option if you are not willing to put some leg work. Very peaceful ambiance.
Our Lady of the Atonement Cathedral (Baguio Cathedral) - Archdiocese of Nueva Segovia,"This church is the seat of the Roman Catholic Diocese of Baguio. We went here on a weekday. Hence, there are no crowds, and we were able to pray in peace and silence. If you want to hear Mass, go early since it is always packed with crowds especially during Sundays. There is a pay parking area in the front courtyard. As in any church in the Philippines, services are held in Filipino and English."
Our Lady of the Atonement Cathedral (Baguio Cathedral) - Archdiocese of Nueva Segovia,One of the famous and historical landmarks in baguio. Located @ the heart of Baguio City. A very solemn and peaceful ambiance. A must visit specially for Roman Catholic.
Our Lady of the Atonement Cathedral (Baguio Cathedral) - Archdiocese of Nueva Segovia,"We attended the mass around 5pm. After the said mass, we were greeted with an thick fog outside.  Happy to be back again Baguio"
Our Lady of the Atonement Cathedral (Baguio Cathedral) - Archdiocese of Nueva Segovia,"Our Lady of Atonement Cathedral / Baguio CathedralOur Lady of Atonement Cathedral which is popularly known as Baguio Cathedral is a Roman Catholic cathedral which was constructed in 1920 and got finished 1936.  It got its name from one of the titles given to Mary mother of Jesus. This church has a simple but elegant facade which (was) pink in color with rose style windows. It is located on top of Mount Mary Hill where visitors can access it using hundred steps stoneMy side story:I originally planned to come here after my appointment(Nov 4, 2021) at the Nationwide Health Systems Baguio Inc. but had to got to Triage first to secure a health certificate. God must have wanted me to go for adoration time before anything else bc there was surprisingly enormous surge of people at the place and each priority number takes a while to get accommodated on the counter. At that time they just called out for #26 and I got #56 on the line and was growing anxious waiting with the uncertain time I have left so i hopped in a cab and went to this beautiful city cathedral. The cathedral was like 5-10mins away from Triage so i figured I can spend a little more time there after saying my prayers. By the way, the cathedral is currently on renovation so I just managed to take a few photos inside and prayed at the Face of Jesus mini chapel located at the back of the cathedral. After 30mins, decided to go back to Triage and arrived just in time! My PN was called in within 5 mins! ☺️☺️☺️As to my experience, Baguio Cathedral is a great place for spiritual reawakening! Try to visit and see why I said so 😉 I truly feel blessed for being able to visit and spend some prayer time here. My prayers were actually half answered by the time I stepped out of the clinic(my appointment in Baguio). Baguio Cathedral is a new addition to my favorite places ❤️🙏❤️"
Our Lady of the Atonement Cathedral (Baguio Cathedral) - Archdiocese of Nueva Segovia,No visit to Baguio should be complete without a visit to this church. Right in the heart of rhe city accessible from The famous Session road
Our Lady of the Atonement Cathedral (Baguio Cathedral) - Archdiocese of Nueva Segovia,A perfect place to offer your prayers. One of the recommended locations for you to visit even when your not religious. This church is one of the longest standing place of worship and its also near session road so it's easy to access. Great for photo opts as well with your friends or loveones. Has alot of parking space so no hassles for those travelling by car.Kindly give a LIKE 👍 if this helps!Follow ME for my other REVIEWS!
Our Lady of the Atonement Cathedral (Baguio Cathedral) - Archdiocese of Nueva Segovia,"Nice place & structure,But parking sucks.Overall i had a good visit from this place."
Strawberry Farm - Home of Giant Strawberry Cake,"The strawberry farm was more organized now than the last time we visited. There is a huge parking space, restrooms are also available and garbage bins. The vendors are all on the side and their food maybe affordable but not very good quality. Hope they improve on this.The farm itself has been closed to the public and we were only able to close up to the gates. Despite it being closed to the public, I think this improved the farm by maximizing the space: putting lettuce below and strawberry on top (see last photo).It was fine for me that the public cannot pick strawberries for tourist purpose because it made a healthier growing environment for the strawberries. Hope people will support this so we can improve the quality of the PH Strawberry."
Strawberry Farm - Home of Giant Strawberry Cake,This is one of the go-to places when visiting Baguio City. You can buy fresh strawberries here at an affordable price. The vendors are really nice and funny. They sell strawberry flavored ice cream and taho which is a must try! The place is very scenic as well.
Strawberry Farm - Home of Giant Strawberry Cake,"When we decided to go to this strawberry farm we wanted to make sure we will be allowed to pick our own strawberries, we checked with hotel staffs in holiday Inn, taxi drivers we rode in past 2days, vendors in local market nobody was sure if the strawberry season was still on (May 22). No phone number to call and check if we will be still allowed to pick our own strawberries. We arrived at the farm and it is a huge disappointed, Place is full of mud (make sure you are not wearing your favourite shoes), garages, discarded veggies everywhere. Walked half way in mud only to be told there is no starberries and have to go to the other enterance and try our luck there. Picking strawberries is expensive than buying from the store nearby. (Paint my fence and see how fun it is). Overall it feels more like a tourist trap. Good for Instagram influencers."
Strawberry Farm - Home of Giant Strawberry Cake,"Good for shopping, not much for sightseeing or experience. Entrance fee of 10 pesos into the farms, but nothing much to see inside, and with all the strawberries harvested, there's no strawberry picking. Even the lettuce planted in this place can't be picked. But you can buy the purple and green lettuce at 50 pesos per stalk.Large strawberry farm with different owners separated by fences. It's a proper farm with workers going to and fro with their vegetable. You can take pictures here, but most spots aren't picture worthy, just take a random view.The area sells lots of goods not limited to strawberry. Vegetables are quite cheap here compared to NCR, so if you have the space or a fridge to put your haul later on, it's the best way to spend in this spot.There's a wide collection of fruit wines from strawberry, blueberry, mangosteen, Bugnay, etc, at 200 to 250 pesos per bottle, very nice. There's also a strange snake wine with aphrodisiac components for the daring, as the seller said it can also strengthen the bone. Strawberry here are sold at 150-200 per pack of about 1/4 to 1/2 kg, a little cheaper compared to other spots in Baguio that sell strawberries at 250 pesos for less the weight.There are a few canteen style lunch options, the drinks are pricey, and there's no service water or soup to go with the meals,.be prepared to pay about 180 pesos to 500 pesos for canteen style meals.There are other odd wooden toys and items for sale in this place, and strawberry taho and strawberry ice cream (the ice shaved type) here, and lots of parking space. It's a hotspot for people into buying things. Shopping is the norm here, you'll enjoy if you brought cash. Selected vendors accept GCash too, just ask them."
Strawberry Farm - Home of Giant Strawberry Cake,Went here to pick some strawberries but unfortunately it's not yet harvest season. Nice place to buy pasalubong and of course strawberries. There were a lot of stall to choose from. Be ready to bargain so you can get big discount.
Strawberry Farm - Home of Giant Strawberry Cake,"I'm not really fond of strawberries but the ones I had in the farm and pasalubong center were good. The strawberry shakes were good, too. There were a lot of shops to buy from."
Strawberry Farm - Home of Giant Strawberry Cake,"The scenery is just that great and you can buy cheaper priced strawberry goods and vegetables.Avoid fixed taxi fare coz there are passing taxis here and you won't be stranded. The fare here is like less than 200 pesos from Genesis bus terminal if no heavy traffic, but if fixed you might get charged of 600 back and forth."
Strawberry Farm - Home of Giant Strawberry Cake,"This was quite a fun experience for us. The municipality of baguio is really strict when it comes to tourists coming from neighboring towns especially to ones who came from metro-manila NCR region. Nevertheless it was a compelling assurance that the people we get in touch with are uninfected or at least vaccinated. My group had so much fun with the different products the people has showcased. What gave us more excitement was the fact that we can actually pick our own strawberry fruits. It was not an everyday experience so for us, it was rare and really special. Hope to visit the place again. The people are also very kind which made it more friendly environment. The restaurant we ate with, gave us free vegetables to take home with us. We really appreciate our time here. Thank you so much la trinidad, strawberry farm!"
Strawberry Farm - Home of Giant Strawberry Cake,"They have different varieties of pasalubong/take away treats to offer. From fresh fruits and vegetables, to the sweet and satisfying jams and other delicacy. They also sell souvenirs like Baguio printed shirts, keychains, broom, carved wood items, ref magnets and many more."
Strawberry Farm - Home of Giant Strawberry Cake,"So enjoyable, strawberrys are so delicious, fresh and so refreshing. I had taho strawberry and smoothie , Super sarap.There are great selections of vegetables, ornamental plants and herbs , just right for your culinary needs. Highly recommended"
Lion’s Head,"One of iconic tourist spots of Baguio that you shouldn't miss.During pandemic, it is recommended to strike a deal with your taxi driver to go to and fro here, coz the passing public vehicles are limited.It is not crowded during pandemic compared to before."
Lion’s Head,This is always a worthy stop-over. Everyone should pay homage to this post-modern structure for a bathroom break or a taste of that home-made strawberry ice-cream or to just take a snap of the big lion which i do all the time.
Lion’s Head,"It is quite far from the city. And as of August 2022 (during our visit) limited people are allowed in the area since the Kennon is no longer used as way going down to Manila.We were the only tourist during our visit, so you do not have to wait that long to take photos"
Lion’s Head,"The Lion'S Head:One of the most iconic tourist attraction in Baguio that you shouldn't miss! It's along Kennon Road and it's a landmark when entering Baguio City! It's free for all so have fun taking a selfie or groupies with the the beautiful sculpture made of limestone.👉 PS: You may watch, like, comment and SUBSCRIBE to my YouTube channel 😘"" Arlene Aces """
